priceid,sku,title,Customer,Price
9579,74,"PURE W 31081,/W2.3",TONY BARLOW (BRISBANE),141.9
9580,26,PURE W 31081/W1.4,TONY BARLOW (BRISBANE),141.90/ 99.00 JKTONLY/33EXTRA FOR OVER 50
9581,27,PURE W 31081/2TR VEST,TONY BARLOW (BRISBANE),49.5
9582,28,PURE W 31820/2A 31820/2D 21564/2A,TONY BARLOW (BRISBANE),148.5
9583,58,LW SUIT,TONY BARLOW (BRISBANE),86.9 / 106.90 BIG
9584,59,LW TRS / VEST,TONY BARLOW (BRISBANE),23.1
9585,134," ZSU010, ZSU008 SUIT",TONY BARLOW (BRISBANE),99
9586,31,SPUER 100 SUIT,TONY BARLOW (BRISBANE),159.5
9587,32,POLY WOOL TRS,TONY BARLOW (BRISBANE),49.5
9588,33,POLY VISCOVE  SUIT,TONY BARLOW (BRISBANE),75.9 /110 /  132
9589,34,POLY VISCOSE TRS/VEST,TONY BARLOW (BRISBANE),20.9 / 26.40 BIG
9590,35,POLY VISCOVE KID SUITS,TONY BARLOW (BRISBANE),53.9 / 16.50
9591,6,PINSTRIP PINSTRIP ,TONY BARLOW (BRISBANE),86.9
9592,65,PINSTRIP 12TRS,TONY BARLOW (BRISBANE),23.1
9593,66,PINSTRIP 12'V,TONY BARLOW (BRISBANE),23.1
9594,10,"VARCE PIN STRIP B3/19,35",TONY BARLOW (BRISBANE),86.9
9595,51,PIN TRS VEST B3/19 TRS,TONY BARLOW (BRISBANE),23.1
9596,67,POLY RIB POLY RIB SUIT,TONY BARLOW (BRISBANE),86.9
9597,68,POLY RIB TRS,TONY BARLOW (BRISBANE),23.1
9598,13, BOY MF TRS,TONY BARLOW (BRISBANE),17.6
9599,14,BOY MF SHT,TONY BARLOW (BRISBANE),16.5
9600,11,BOY SUIT,TONY BARLOW (BRISBANE),38.5
9601,40,BOY VEST,TONY BARLOW (BRISBANE),17.6
9602,81,PIN STR' BOY SUIT,TONY BARLOW (BRISBANE),49.5
9603,98,SUIT BAGS,TONY BARLOW (BRISBANE),1.98
9604,12,SATIN TIE & BOW TIE,TONY BARLOW (BRISBANE),5.5
9605,111,VARCE SILK TIE BOX,TONY BARLOW (BRISBANE),8.8
9606,117,JKT01 JKT02 LEATHER JACKET,TONY BARLOW (BRISBANE),108.9
9607,52,SHOES 4602#,TONY BARLOW (BRISBANE),30.8
9608,47,SHOES 2201.00,TONY BARLOW (BRISBANE),30.8
9609,119,"6363,  6103",TONY BARLOW (BRISBANE),30.8
9610,78,"6366, 6365, 6364, 1857,4602,9637",TONY BARLOW (BRISBANE),35.00
9611,1,MICRO FIRBE TRS  & COL TRS,TONY BENNETT,17.6 / 19.00BIG COL TRS 17.00
9612,2,MF LS SHIRT,TONY BENNETT,16.50 /BIG 18.70
9613,49,M/TWIST SUIT,TONY BENNETT,"38.50 / 42.90( I,G,T)"
9614,7,M/TWIST VEST,TONY BENNETT,16.5
9615,85,XERO TRS,TONY BENNETT,13.75
9616,4,MF SUIT,TONY BENNETT,71.5
9617,8,SATIN VEST,TONY BENNETT,21
9618,9,MF VEST BLACK,TONY BENNETT,16.5
9619,72,COLOUR VEST ,TONY BENNETT,21
9620,5,COLOUR SUIT,TONY BENNETT,75
9621,15,PC BUS' SHT,TONY BENNETT,$16.5/$22.00BIG
9622,16,Y6377,TONY BENNETT,20
9623,17,V069 V069,TONY BENNETT,20 / 23.3 BIG
9624,18,V069 KID,TONY BENNETT,19
9625,20,VARCE POLY/W 31332/10 3208,TONY BENNETT,104.50/119.50 BIG
9626,104,POLY W 5808.00 6009/12,TONY BENNETT,77
9627,21,POLY/W VEST TRS & 3208 TRS,TONY BENNETT,31.9
9628,106,POLY/W 31046/67,TONY BENNETT,104.5
9629,120,POLY W 2019.00,TONY BENNETT,104.5
9630,23,"PURE WOOL 31226, 31333",TONY BENNETT,141.90/163.90BIG
9631,24,PURE W TRS VEST 03T/29,TONY BENNETT,42.9
9632,74,"PURE W 31081,/W2.3",TONY BENNETT,165
9633,29,PURE WOOL SLIM FIT SUIT,TONY BENNETT,100
9634,58,LW SUIT,TONY BENNETT,80
9635,30,"LW TRIM SUIT D246, 1985",TONY BENNETT,85.00/ 21.00 TRS
9636,109,PURE W 31900/1,TONY BENNETT,141.9
9637,143,SP008 3PCS,TONY BENNETT,187
9638,32,POLY WOOL TRS,TONY BENNETT,42.9
9639,33,POLY VISCOVE  SUIT,TONY BENNETT,70/99/132
9640,34,POLY VISCOSE TRS/VEST,TONY BENNETT,20.35 /25.85 BIG/ 30 @70
9641,110,POLO SHT 2014,TONY BENNETT,7
9642,6,PINSTRIP PINSTRIP ,TONY BENNETT,75
9643,39,JACKET 1602,TONY BENNETT,22
9644,94,3212,TONY BENNETT,42.9
9645,96,3663,TONY BENNETT,38.5
9646,97,3665,TONY BENNETT,42.9
9647,13, BOY MF TRS,TONY BENNETT,16.5
9648,14,BOY MF SHT,TONY BENNETT,16.5
9649,11,BOY SUIT,TONY BENNETT,38.5
9650,12,SATIN TIE & BOW TIE,TONY BENNETT,5.5
9651,132,SOCK,TONY BENNETT,19.8
9652,42,WINTER COAT 3/4 5062.00 5064.00,TONY BENNETT,88
9653,101,"3687, 3640",TONY BENNETT,99
9654,162,LEATHER JACKET 9312.00,TONY BENNETT,110 / 120 BIG
9655,46,"COAT SPORT PURE WOOL 38184/2-1 379-1,",TONY BENNETT,60
9656,52,SHOES 4602#,TONY BENNETT,33
9657,78,"6366, 6365, 6364, 1857,4602,9637",TONY BENNETT,33
9658,48,2032/13 SPORTS JKT 3208 NAVY OTHER,TONY BENNETT,71.5
9659,72,COLOUR VEST ,TOP RYDE TAILORING,21
9660,5,COLOUR SUIT,TOP RYDE TAILORING,75 / 85 BIG / 21
9661,14,BOY MF SHT,TOP RYDE TAILORING,16.5
9662,11,BOY SUIT,TOP RYDE TAILORING,42.9
9663,84,BELT BROWN,THE SUIT GUYS,10
9664,1,MICRO FIRBE TRS  & COL TRS,TORQUE GEAR FOR GUYS,21.45
9665,2,MF LS SHIRT,TORQUE GEAR FOR GUYS,21.45 / 23.65
9666,49,M/TWIST SUIT,TORQUE GEAR FOR GUYS,42.9
9667,50,M/TWIST TRS,TORQUE GEAR FOR GUYS,12.1
9668,123,M/TWIST PENAL SUIT,TORQUE GEAR FOR GUYS,71.5
9669,85,XERO TRS,TORQUE GEAR FOR GUYS,12.1
9670,4,MF SUIT,TORQUE GEAR FOR GUYS,86.9
9671,53,MAVERICK SUIT,TORQUE GEAR FOR GUYS,99
9672,8,SATIN VEST,TORQUE GEAR FOR GUYS,23.65
9673,9,MF VEST BLACK,TORQUE GEAR FOR GUYS,21.45
9674,5,COLOUR SUIT,TORQUE GEAR FOR GUYS,86.9
9675,15,PC BUS' SHT,TORQUE GEAR FOR GUYS,10.45
9676,79,FA FB CUFFINS SHIRTS,TORQUE GEAR FOR GUYS,13.75
9677,147,VARCE CUFF SHT D11,TORQUE GEAR FOR GUYS,22
9678,16,Y6377,TORQUE GEAR FOR GUYS,19.25
9679,198,WOOL BLEND SUIT 3662 SUIT,TORQUE GEAR FOR GUYS,49.5
9680,20,VARCE POLY/W 31332/10 3208,TORQUE GEAR FOR GUYS,104.5
9681,138,KINGSIZE 052# 075# TRS,TORQUE GEAR FOR GUYS,27.5
9682,104,POLY W 5808.00 6009/12,TORQUE GEAR FOR GUYS,104.5
9683,21,POLY/W VEST TRS & 3208 TRS,TORQUE GEAR FOR GUYS,31.9
9684,120,POLY W 2019.00,TORQUE GEAR FOR GUYS,104.5
9685,23,"PURE WOOL 31226, 31333",TORQUE GEAR FOR GUYS,152.9
9686,24,PURE W TRS VEST 03T/29,TORQUE GEAR FOR GUYS,42.9
9687,108,"PURE W 3104W/67, 29",TORQUE GEAR FOR GUYS,130.9
9688,74,"PURE W 31081,/W2.3",TORQUE GEAR FOR GUYS,152.9
9689,26,PURE W 31081/W1.4,TORQUE GEAR FOR GUYS,130.9
9690,28,PURE W 31820/2A 31820/2D 21564/2A,TORQUE GEAR FOR GUYS,130.9
9691,58,LW SUIT,TORQUE GEAR FOR GUYS,82.5
9692,109,PURE W 31900/1,TORQUE GEAR FOR GUYS,130.9
9693,189,PURE W TRS,TORQUE GEAR FOR GUYS,49.5
9694,31,SPUER 100 SUIT,TORQUE GEAR FOR GUYS,165
9695,33,POLY VISCOVE  SUIT,TORQUE GEAR FOR GUYS,71.5
9696,6,PINSTRIP PINSTRIP ,TORQUE GEAR FOR GUYS,86.9
9697,65,PINSTRIP 12TRS,TORQUE GEAR FOR GUYS,21.45
9698,66,PINSTRIP 12'V,TORQUE GEAR FOR GUYS,23.1
9699,10,"VARCE PIN STRIP B3/19,35",TORQUE GEAR FOR GUYS,86.9
9700,51,PIN TRS VEST B3/19 TRS,TORQUE GEAR FOR GUYS,21.45/27.50 VEST
9701,67,POLY RIB POLY RIB SUIT,TORQUE GEAR FOR GUYS,86.9
9702,157,POLY RIB VEST,TORQUE GEAR FOR GUYS,27.5
9703,95,3662,TORQUE GEAR FOR GUYS,49.5
9704,13, BOY MF TRS,TORQUE GEAR FOR GUYS,18.15
9705,14,BOY MF SHT,TORQUE GEAR FOR GUYS,18.15
9706,11,BOY SUIT,TORQUE GEAR FOR GUYS,38.5
9707,40,BOY VEST,TORQUE GEAR FOR GUYS,18.15
9708,81,PIN STR' BOY SUIT,TORQUE GEAR FOR GUYS,53.9
9709,98,SUIT BAGS,TORQUE GEAR FOR GUYS,1.98
9710,12,SATIN TIE & BOW TIE,TORQUE GEAR FOR GUYS,7.15 / 6.05KID
9711,1,MICRO FIRBE TRS  & COL TRS,TOTALLY WORKWEAR,23.1
9712,2,MF LS SHIRT,TOTALLY WORKWEAR,23.1
9713,13, BOY MF TRS,TOTALLY WORKWEAR,18.15
9714,1,MICRO FIRBE TRS  & COL TRS,TOUCAN DESIGN,15.00
9715,2,MF LS SHIRT,TOUCAN DESIGN,18 / 20 
9716,145,JEANS,TOUCAN DESIGN,15
9717,49,M/TWIST SUIT,TOUCAN DESIGN,38.5
9718,184,M/TWIST DRAGON SUIT,TOUCAN DESIGN,49.5
9719,123,M/TWIST PENAL SUIT,TOUCAN DESIGN,49.5
9720,85,XERO TRS,TOUCAN DESIGN,9.9
9721,86,MF STRETCH TRS ,TOUCAN DESIGN,12.1
9722,3,MF SS SHT,TOUCAN DESIGN,13.2
9723,4,MF SUIT,TOUCAN DESIGN,49.50/55.00BIG
9724,53,MAVERICK SUIT,TOUCAN DESIGN,64.9
9725,9,MF VEST BLACK,TOUCAN DESIGN,14.3/17.60
9726,72,COLOUR VEST ,TOUCAN DESIGN,16.50 /19.80
9727,5,COLOUR SUIT,TOUCAN DESIGN,62.50 / 72.50 / JB007 62.50
9728,87,SHINNY SUIT,TOUCAN DESIGN,70
9729,146,TC BUS' SHT,TOUCAN DESIGN,6.05
9730,55,FC BUS' SHT 1143 SHIRT,TOUCAN DESIGN,12.65/13.75BIG
9731,16,Y6377,TOUCAN DESIGN,18.7 /  S201/1 18.70 / 22.00 BIG
9732,17,V069 V069,TOUCAN DESIGN,SHT WITH BOW TIE  18.50 /21.8 BIG V069 16.00
9733,20,VARCE POLY/W 31332/10 3208,TOUCAN DESIGN,85.80/$104.5 BIG SIZE
9734,183,"3208 W8,",TOUCAN DESIGN,89
9735,21,POLY/W VEST TRS & 3208 TRS,TOUCAN DESIGN,27.50$31.90BIG
9736,23,"PURE WOOL 31226, 31333",TOUCAN DESIGN,108.90/137.50BIG
9737,24,PURE W TRS VEST 03T/29,TOUCAN DESIGN,38.5
9738,74,"PURE W 31081,/W2.3",TOUCAN DESIGN,MONTEL 60/40 93.50
9739,26,PURE W 31081/W1.4,TOUCAN DESIGN,141.9
9740,75,MIRNING 31081 MORNING,TOUCAN DESIGN,176
9741,28,PURE W 31820/2A 31820/2D 21564/2A,TOUCAN DESIGN,60.5
9742,76,MONTAL CP5545 DINNER SUIT 2 PCS,TOUCAN DESIGN,93.5
9743,83,TRS 31820/2D,TOUCAN DESIGN,18.15
9744,58,LW SUIT,TOUCAN DESIGN,75.9
9745,59,LW TRS / VEST,TOUCAN DESIGN,20.9
9746,30,"LW TRIM SUIT D246, 1985",TOUCAN DESIGN,85
9747,60,NZ SUITS  (FASHION PV),TOUCAN DESIGN,85
9748,62,NZ03 F2017,TOUCAN DESIGN,85
9749,63,K05048/6 2018/4 SLIM TRIM,TOUCAN DESIGN,95
9750,142,"TAIL SUIT 3209, 3208",TOUCAN DESIGN,99
9751,189,PURE W TRS,TOUCAN DESIGN,18.15
9752,31,SPUER 100 SUIT,TOUCAN DESIGN,20.35
9753,199,KINGSIZE WOOL BAND TRS 0530/67 0121/3,TOUCAN DESIGN,31.9
9754,33,POLY VISCOVE  SUIT,TOUCAN DESIGN,60.50/93.50BIG
9755,34,POLY VISCOSE TRS/VEST,TOUCAN DESIGN,16.5 /21.50 BIG
9756,233,SLIM FIT SUIT P3006/56 P3003/30,TOUCAN DESIGN,70
9757,36,INJECTION LW SUIT,TOUCAN DESIGN,5501/2 & 3 @45 / 15 TRS
9758,201,MONDAL SUIT DINNIE 3209.00,TOUCAN DESIGN,99
9759,110,POLO SHT 2014,TOUCAN DESIGN,5
9760,192,CLEARANCE POLO SHT,TOUCAN DESIGN,4.5
9761,153,T SHT L/S,TOUCAN DESIGN,7.15
9762,121,T SHT S/S,TOUCAN DESIGN,6.6
9763,37,SWEATER A3118,TOUCAN DESIGN,17.6
9764,6,PINSTRIP PINSTRIP ,TOUCAN DESIGN,60.5
9765,65,PINSTRIP 12TRS,TOUCAN DESIGN,18.15
9766,66,PINSTRIP 12'V,TOUCAN DESIGN,17.77 / 21.07
9767,10,"VARCE PIN STRIP B3/19,35",TOUCAN DESIGN,60.5
9768,80,DNS 058 DNS 044,TOUCAN DESIGN,2PC 60.50
9769,39,JACKET 1602,TOUCAN DESIGN,16.50 /19.69 BIG
9770,14,BOY MF SHT,TOUCAN DESIGN,12.2
9771,11,BOY SUIT,TOUCAN DESIGN,35
9772,98,SUIT BAGS,TOUCAN DESIGN,1.49 / 1.10 @5000
9773,12,SATIN TIE & BOW TIE,TOUCAN DESIGN,5.5
9774,132,SOCK,TOUCAN DESIGN,1.1
9775,82,"9637, 9638,  9636,6364 SHOES",TOUCAN DESIGN,30.8
9776,113,"ALL SHOES 1856, 1857 ,1858,6365,6366, AUSTIN SHOES",TOUCAN DESIGN,30.8
9777,118,693/9 E7142,TOUCAN DESIGN,18
9778,211,0912/3,TOUCAN DESIGN,27.5
9779,1,MICRO FIRBE TRS  & COL TRS,TRAMPS BOUTIQUE/MALE ARROGANCE,18.5
9780,2,MF LS SHIRT,TRAMPS BOUTIQUE/MALE ARROGANCE,21.45
9781,49,M/TWIST SUIT,TRAMPS BOUTIQUE/MALE ARROGANCE,45
9782,50,M/TWIST TRS,TRAMPS BOUTIQUE/MALE ARROGANCE,16.5
9783,4,MF SUIT,TRAMPS BOUTIQUE/MALE ARROGANCE,60
9784,56,"URBAN D06,07,08",TRAMPS BOUTIQUE/MALE ARROGANCE,27.5
9785,33,POLY VISCOVE  SUIT,TRAMPS BOUTIQUE/MALE ARROGANCE,71.5 /110 BIG
9786,34,POLY VISCOSE TRS/VEST,TRAMPS BOUTIQUE/MALE ARROGANCE,18.5
9787,71,1178/4,TRAMPS BOUTIQUE/MALE ARROGANCE,30
9788,1,MICRO FIRBE TRS  & COL TRS,TRAMPS FOR MEN,17.6 / 16.5 EXFACTOR
9789,2,MF LS SHIRT,TRAMPS FOR MEN,14
9790,49,M/TWIST SUIT,TRAMPS FOR MEN,38.5
9791,50,M/TWIST TRS,TRAMPS FOR MEN,13.2
9792,123,M/TWIST PENAL SUIT,TRAMPS FOR MEN,64.9
9793,3,MF SS SHT,TRAMPS FOR MEN,16.5
9794,9,MF VEST BLACK,TRAMPS FOR MEN,16.5
9795,72,COLOUR VEST ,TRAMPS FOR MEN,16.5/22 BIG
9796,5,COLOUR SUIT,TRAMPS FOR MEN,59
9797,15,PC BUS' SHT,TRAMPS FOR MEN,10.45
9798,17,V069 V069,TRAMPS FOR MEN,16.5/ 19.8 BIG
9799,18,V069 KID,TRAMPS FOR MEN,15.5
9800,90,1984 SHIRT,TRAMPS FOR MEN,18.15 BOY
9801,150,"1034 SHIRT  , 1090 SHIRT",TRAMPS FOR MEN,15 (BOY & MEN)
9802,20,VARCE POLY/W 31332/10 3208,TRAMPS FOR MEN,93.5
9803,21,POLY/W VEST TRS & 3208 TRS,TRAMPS FOR MEN,24.75
9804,120,POLY W 2019.00,TRAMPS FOR MEN,85.8
9805,133,31081/2. MORNING,TRAMPS FOR MEN,3209 TAIL 120
9806,26,PURE W 31081/W1.4,TRAMPS FOR MEN,121
9807,27,PURE W 31081/2TR VEST,TRAMPS FOR MEN,38.5
9808,141,W9 62010/13 DINNER SUIT,TRAMPS FOR MEN,100
9809,30,"LW TRIM SUIT D246, 1985",TRAMPS FOR MEN,70 / 20 / BOY 51/TRS 18.00
9810,60,NZ SUITS  (FASHION PV),TRAMPS FOR MEN,70 / 17.50
9811,61,398/28 W4,TRAMPS FOR MEN,80/13.70
9812,63,K05048/6 2018/4 SLIM TRIM,TRAMPS FOR MEN,65 / 13.70
9813,109,PURE W 31900/1,TRAMPS FOR MEN,121
9814,33,POLY VISCOVE  SUIT,TRAMPS FOR MEN,62.50 FROM 28.05.09 / 110/132.00 @60 (SPECIAL PV SUIT 50.00)
9815,34,POLY VISCOSE TRS/VEST,TRAMPS FOR MEN,18.15/23.65 /30.25
9816,35,POLY VISCOVE KID SUITS,TRAMPS FOR MEN,53.90 / 14.30
9817,36,INJECTION LW SUIT,TRAMPS FOR MEN,"40.91 /SPECIAL PV  5501/3 @50.00 / 5501/2,5502/5 @45.5"
9818,153,T SHT L/S,TRAMPS FOR MEN,4.95
9819,121,T SHT S/S,TRAMPS FOR MEN,5.5
9820,6,PINSTRIP PINSTRIP ,TRAMPS FOR MEN,71.5
9821,65,PINSTRIP 12TRS,TRAMPS FOR MEN,18.15
9822,66,PINSTRIP 12'V,TRAMPS FOR MEN,18.15
9823,10,"VARCE PIN STRIP B3/19,35",TRAMPS FOR MEN,71.5
9824,51,PIN TRS VEST B3/19 TRS,TRAMPS FOR MEN,18.15
9825,67,POLY RIB POLY RIB SUIT,TRAMPS FOR MEN,68.75
9826,39,JACKET 1602,TRAMPS FOR MEN,17.05
9827,13, BOY MF TRS,TRAMPS FOR MEN,14.3
9828,14,BOY MF SHT,TRAMPS FOR MEN,14.3
9829,11,BOY SUIT,TRAMPS FOR MEN,38.5
9830,40,BOY VEST,TRAMPS FOR MEN,14.85
9831,81,PIN STR' BOY SUIT,TRAMPS FOR MEN,53.9
9832,12,SATIN TIE & BOW TIE,TRAMPS FOR MEN,4/ POLY TIE 4.5
9833,122,BOY TIE,TRAMPS FOR MEN,4
9834,41,"FASHION TIE, P-TIE",TRAMPS FOR MEN,6
9835,111,VARCE SILK TIE BOX,TRAMPS FOR MEN,8.8
9836,100,BELT IN BOX,TRAMPS FOR MEN,8
9837,171,BT BELT,TRAMPS FOR MEN,8
9838,128,CUFF LINK,TRAMPS FOR MEN,BOX 8.00
9839,69,"5218,  9128BLK,  8346",TRAMPS FOR MEN,100
9840,82,"9637, 9638,  9636,6364 SHOES",TRAMPS FOR MEN,34.1
9841,70,1080/3 203/1,TRAMPS FOR MEN,30
9842,165,TOP LEATHER SHOES,TRAMPS FOR MEN,30
9843,48,2032/13 SPORTS JKT 3208 NAVY OTHER,TRAMPS FOR MEN,BUS SHT' 11.00 P/V 49.50
9844,103,KING SIZE P/C SHT,TRAMPS FOR MEN,"3663 17.05, 3665 38.50"
9845,167,LADIES SKT,TRAMPS FOR MEN,1607$19
9846,168,HAT,TRAMPS FOR MEN,9009$4.5
9847,188,WORK SWEATER REINFORCED SLOPPY JOE,TRAMPS FOR MEN,9002$6.5
9848,175,6834 BOY SUIT,TRAMPS FOR MEN,9007$6.5
9849,1,MICRO FIRBE TRS  & COL TRS,TREND APPAREL,19.75
9850,2,MF LS SHIRT,TREND APPAREL,19.75
9851,3,MF SS SHT,TREND APPAREL,19.75
9852,4,MF SUIT,TREND APPAREL,75.9
9853,48,2032/13 SPORTS JKT 3208 NAVY OTHER,TREND APPAREL,TIE 7.65
9854,1,MICRO FIRBE TRS  & COL TRS,TREVOR DUDLEYS 09/10/09,23.00 COL TRS
9855,2,MF LS SHIRT,TREVOR DUDLEYS 09/10/09,18.15
9856,72,COLOUR VEST ,TREVOR DUDLEYS 09/10/09,23
9857,5,COLOUR SUIT,TREVOR DUDLEYS 09/10/09,88
9858,15,PC BUS' SHT,TREVOR DUDLEYS 09/10/09,11
9859,17,V069 V069,TREVOR DUDLEYS 09/10/09,20 ALL SIZE
9860,18,V069 KID,TREVOR DUDLEYS 09/10/09,19
9861,23,"PURE WOOL 31226, 31333",TREVOR DUDLEYS 09/10/09,141.9
9862,24,PURE W TRS VEST 03T/29,TREVOR DUDLEYS 09/10/09,38.5
9863,75,MIRNING 31081 MORNING,TREVOR DUDLEYS 09/10/09,3209 TAIL 120.00
9864,58,LW SUIT,TREVOR DUDLEYS 09/10/09,86.9
9865,59,LW TRS / VEST,TREVOR DUDLEYS 09/10/09,23
9866,30,"LW TRIM SUIT D246, 1985",TREVOR DUDLEYS 09/10/09,95
9867,142,"TAIL SUIT 3209, 3208",TREVOR DUDLEYS 09/10/09,110
9868,33,POLY VISCOVE  SUIT,TREVOR DUDLEYS 09/10/09,74.50 /110.00 /  132.00
9869,34,POLY VISCOSE TRS/VEST,TREVOR DUDLEYS 09/10/09,20 / 31.90 BIG
9870,35,POLY VISCOVE KID SUITS,TREVOR DUDLEYS 09/10/09,53.9
9871,36,INJECTION LW SUIT,TREVOR DUDLEYS 09/10/09,8929/3 @70.00
9872,6,PINSTRIP PINSTRIP ,TREVOR DUDLEYS 09/10/09,88
9873,39,JACKET 1602,TREVOR DUDLEYS 09/10/09,22
9874,14,BOY MF SHT,TREVOR DUDLEYS 09/10/09,16.5
9875,11,BOY SUIT,TREVOR DUDLEYS 09/10/09,38.5
9876,81,PIN STR' BOY SUIT,TREVOR DUDLEYS 09/10/09,53.9
9877,12,SATIN TIE & BOW TIE,TREVOR DUDLEYS 09/10/09,5.5
9878,132,SOCK,TREVOR DUDLEYS 09/10/09,19.8
9879,78,"6366, 6365, 6364, 1857,4602,9637",TREVOR DUDLEYS 09/10/09,38.5
9880,1,MICRO FIRBE TRS  & COL TRS,TRIDEN (MILTONS),18.59
9881,2,MF LS SHIRT,TRIDEN (MILTONS),16
9882,4,MF SUIT,TRIDEN (MILTONS),71.5
9883,72,COLOUR VEST ,TRIDEN (MILTONS),21
9884,5,COLOUR SUIT,TRIDEN (MILTONS),75.9
9885,15,PC BUS' SHT,TRIDEN (MILTONS),10
9886,16,Y6377,TRIDEN (MILTONS),22
9887,17,V069 V069,TRIDEN (MILTONS),22 / 25KING
9888,18,V069 KID,TRIDEN (MILTONS),18.5
9889,56,"URBAN D06,07,08",TRIDEN (MILTONS),27.5
9890,20,VARCE POLY/W 31332/10 3208,TRIDEN (MILTONS),89
9891,21,POLY/W VEST TRS & 3208 TRS,TRIDEN (MILTONS),30.25
9892,24,PURE W TRS VEST 03T/29,TRIDEN (MILTONS),41.25
9893,58,LW SUIT,TRIDEN (MILTONS),86.9
9894,59,LW TRS / VEST,TRIDEN (MILTONS),23
9895,30,"LW TRIM SUIT D246, 1985",TRIDEN (MILTONS),85 / 23
9896,109,PURE W 31900/1,TRIDEN (MILTONS),148.5
9897,33,POLY VISCOVE  SUIT,TRIDEN (MILTONS),75.9
9898,34,POLY VISCOSE TRS/VEST,TRIDEN (MILTONS),19.25/24.75 BIG
9899,35,POLY VISCOVE KID SUITS,TRIDEN (MILTONS),53.9
9900,36,INJECTION LW SUIT,TRIDEN (MILTONS),50
9901,121,T SHT S/S,TRIDEN (MILTONS),7.15
9902,6,PINSTRIP PINSTRIP ,TRIDEN (MILTONS),75.9
9903,10,"VARCE PIN STRIP B3/19,35",TRIDEN (MILTONS),82.5
9904,67,POLY RIB POLY RIB SUIT,TRIDEN (MILTONS),82.5
9905,68,POLY RIB TRS,TRIDEN (MILTONS),19.25
9906,39,JACKET 1602,TRIDEN (MILTONS),21.45
9907,94,3212,TRIDEN (MILTONS),42.9
9908,96,3663,TRIDEN (MILTONS),38.5
9909,97,3665,TRIDEN (MILTONS),38.5
9910,98,SUIT BAGS,TRIDEN (MILTONS),1.98
9911,12,SATIN TIE & BOW TIE,TRIDEN (MILTONS),5.5
9912,111,VARCE SILK TIE BOX,TRIDEN (MILTONS),8.8
9913,84,BELT BROWN,TRIDEN (MILTONS),10
9914,128,CUFF LINK,TRIDEN (MILTONS),5.5
9915,43,VARCE JACKET Y04,TRIDEN (MILTONS),70
9916,52,SHOES 4602#,TRIDEN (MILTONS),33
9917,71,1178/4,TRIDEN (MILTONS),30
9918,48,2032/13 SPORTS JKT 3208 NAVY OTHER,TRIDEN (MILTONS),MANICAN 154
9919,5,COLOUR SUIT,TTK FASHIONS,82.5
9920,10,"VARCE PIN STRIP B3/19,35",TTK FASHIONS,86.9
9921,51,PIN TRS VEST B3/19 TRS,TTK FASHIONS,23.1
9922,1,MICRO FIRBE TRS  & COL TRS,TURPIN AGANCIES,22.95 / 24.75 F.F.
9923,2,MF LS SHIRT,TURPIN AGANCIES,21.45 / 23.65
9924,140,COTTON TRS,TURPIN AGANCIES,23
9925,49,M/TWIST SUIT,TURPIN AGANCIES,53.9
9926,50,M/TWIST TRS,TURPIN AGANCIES,14.85
9927,85,XERO TRS,TURPIN AGANCIES,14.85
9928,3,MF SS SHT,TURPIN AGANCIES,20.35
9929,4,MF SUIT,TURPIN AGANCIES,86.95 / JKT $64.08
9930,8,SATIN VEST,TURPIN AGANCIES,25.3
9931,9,MF VEST BLACK,TURPIN AGANCIES,23.1
9932,72,COLOUR VEST ,TURPIN AGANCIES,23.1
9933,5,COLOUR SUIT,TURPIN AGANCIES,86.95
9934,15,PC BUS' SHT,TURPIN AGANCIES,11.55
9935,16,Y6377,TURPIN AGANCIES,22
9936,459,V069 SHIRT,TURPIN AGANCIES,S201/1 $22 / 25 BIG
9937,92,1943 SHIRT,TURPIN AGANCIES,22
9938,56,"URBAN D06,07,08",TURPIN AGANCIES,27.5
9939,20,VARCE POLY/W 31332/10 3208,TURPIN AGANCIES,110
9940,23,"PURE WOOL 31226, 31333",TURPIN AGANCIES,148.5
9941,24,PURE W TRS VEST 03T/29,TURPIN AGANCIES,49.5
9942,26,PURE W 31081/W1.4,TURPIN AGANCIES,148.5
9943,27,PURE W 31081/2TR VEST,TURPIN AGANCIES,49.5
9944,29,PURE WOOL SLIM FIT SUIT,TURPIN AGANCIES,110 / 29 TRS
9945,58,LW SUIT,TURPIN AGANCIES,86
9946,30,"LW TRIM SUIT D246, 1985",TURPIN AGANCIES,89/23
9947,60,NZ SUITS  (FASHION PV),TURPIN AGANCIES,95
9948,63,K05048/6 2018/4 SLIM TRIM,TURPIN AGANCIES,95
9949,31,SPUER 100 SUIT,TURPIN AGANCIES,181.5
9950,33,POLY VISCOVE  SUIT,TURPIN AGANCIES,76 / 110 /132
9951,34,POLY VISCOSE TRS/VEST,TURPIN AGANCIES,21
9952,35,POLY VISCOVE KID SUITS,TURPIN AGANCIES,53.9 / 18.5
9953,6,PINSTRIP PINSTRIP ,TURPIN AGANCIES,86.95
9954,66,PINSTRIP 12'V,TURPIN AGANCIES,23.1
9955,39,JACKET 1602,TURPIN AGANCIES,27.5
9956,95,3662,TURPIN AGANCIES,49.5
9957,96,3663,TURPIN AGANCIES,38.5
9958,13, BOY MF TRS,TURPIN AGANCIES,17.6
9959,14,BOY MF SHT,TURPIN AGANCIES,18.15
